Result Time,Granularity Period,Object Name,Reliability,"50331654","50331655","50331656","50331657","50331658","50331659","50331660","50331661","50331662","50331663","50331664","50331665","50331666","50331667","50331668","50331669","50331670","50331671","50331672","50331673","50331674","50331675","50331676","50331677","50331678","50331679","50331680","50331681","50331682","50331683","50331684","50331685","50331686","50331687","50331688","50331689","50331690","50331691","50331692","50331693","50331694","50331695","50331696","50331697","50331698","50331699","50331709","50331710","50331711","50331712","50331713","50331714","50331717","50331718","50331719","50331720","50331721","50331722","50331723","50331724","50331725","50331726","50331727","50331728","50331729","50331745","50331746","50331754","50331755","50331756","50331757","50331758","50331759","50331760","50331761","50331762","50331763","50331764","50331765","50331766","50331767","50331768","50331769","50331770","50331771","50331772","50331773","50331774","50331775","50331776","50331777","50331778","50331779","50331780","50331781","50331782","50331783","50331784","50331785","50332170","50332215","50341648","50341649","50341650","50341651","50341652","50341653","50341654","50341655","50341656","50341657","50341658","50341659","50341660","50341661","50341662","50341663","50341664","50341665","50341666","50341667","50341668","50341669","50341670","50341671","50341672","50341673","50341674","50341675","50341676","50341677","50341678","50341679","50341680","50341681","50341682","50341683","50341684","50341685","50341686","50341687","50341688","50341689","50341690","50341691","50341692","50341693","50341703","50341722","50341739"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,per mill,ms,None,None,None,None,None,None,None,None,None,None,None,None,None,None,bit,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,kbit,None,per mill,per mill,per mill,per mill,per mill,per mill,per mill,per mill,per mill,per mill,per mill,per mill,None,None,None,None,None,None,None,None,bit/s,bit/s,bit/s,bit/s,bit/s,bit/s,bit/s,per mill,per mill,per mill,per mill,per mill,per mill,per mill,per mill,per mill,per mill,per mill,per mill,per mill,None,None,None,None,None,per mill,per mill,per mill,per mill
2023-02-06 14:00,30,"U_3251_FLORES_VERDES_CAPANAPARO/ULoCell:NodeB Function Name=U_3251_FLORES_VERDES_CAPANAPARO, Local Cell ID=8, Cell Name=N/A",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 14:00,30,"U_3251_FLORES_VERDES_CAPANAPARO/ULoCell:NodeB Function Name=U_3251_FLORES_VERDES_CAPANAPARO, Local Cell ID=7, Cell Name=N/A",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 14:00,30,"U_3251_FLORES_VERDES_CAPANAPARO/ULoCell:NodeB Function Name=U_3251_FLORES_VERDES_CAPANAPARO, Local Cell ID=6, Cell Name=N/A",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 14:00,30,"U_3251_FLORES_VERDES_CAPANAPARO/ULoCell:NodeB Function Name=U_3251_FLORES_VERDES_CAPANAPARO, Local Cell ID=5, Cell Name=N/A",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 14:00,30,"U_3251_FLORES_VERDES_CAPANAPARO/ULoCell:NodeB Function Name=U_3251_FLORES_VERDES_CAPANAPARO, Local Cell ID=4, Cell Name=N/A",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 14:00,30,"U_3251_FLORES_VERDES_CAPANAPARO/ULoCell:NodeB Function Name=U_3251_FLORES_VERDES_CAPANAPARO, Local Cell ID=3, Cell Name=N/A",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 14:00,30,"U_3251_FLORES_VERDES_CAPANAPARO/ULoCell:NodeB Function Name=U_3251_FLORES_VERDES_CAPANAPARO, Local Cell ID=2, Cell Name=N/A",Reliable,574180,57137,3006,516599,56855,577,87,62,0,0,0,0,0,0,321,20,253,128,174,263,521,717,1197,1659,2268,3629,7426,14293,22004,31078,34541,40302,57437,72791,98438,92515,94622,77558,94338,87404,53178,122124,50376,101286,41865,452405,0,0,0,0,0,0,0,0,0,0,0,487609,146720,634329,,,,,,735579,3506167584,0,0,0,0,0,348,0,0,50467,0,5967,3463,97814,20798,7469,25243,11231,27888,23015,36380,47443,35760,53379,24795,31269,22259,24991,69879,6317,6119,1310,725,0,0,176,398,26,305,894,11,176,297,305,516,1000,591,,,,,,,,,1925877,4498192,59565,1925877,3258675,,,8,29,1,206,684,4,,,,,0,6,0,4.182,12.108,13.692,14,0.142,40,705,24712,1
2023-02-06 14:00,30,"U_3251_FLORES_VERDES_CAPANAPARO/ULoCell:NodeB Function Name=U_3251_FLORES_VERDES_CAPANAPARO, Local Cell ID=1, Cell Name=N/A",Reliable,57536,1970,985,55346,1938,143,70,39,0,0,0,0,0,0,73,3080,788,922,1355,1119,2070,1533,2421,1837,1982,1769,1792,1634,1682,1965,1089,1177,1126,1931,1738,1870,2524,3230,4792,8192,9318,14994,11564,8381,11053,147856,0,0,0,0,0,0,0,0,0,0,0,40668,19823,60491,,,,,,97332,340332354,0,0,0,0,0,6571,0,0,5446,0,3085,34,5289,969,803,1677,285,1119,183,1204,3696,2080,3842,1787,3228,3222,5487,8675,1015,730,63,1,0,0,16,184,0,21,382,0,22,162,28,205,754,103,,,,,,,,,187043,2775142,0,248068,1815951,,,1,38,0,16,404,0,,,,,0,11,0,0.297,5.351,14,14,0,36,744,27374,12
