Result Time,Granularity Period,Object Name,Reliability,"67189830","67189831","67189832","67189833","67189834","67189840","67190690","67190693","67190696","67190697","67190698","67190699","67190700","67190701","67190702","67190703","67190704","67190705","67191157","67191158","67191159","67191160","67191161","67191162","67191163","67191164","67193578","67193581","67193584","67193587","67193590","67193593","67193596","67194867","67194869","67194871","67195481","67195482","67195483","67195484","67195507","67195508","67195509","67195510","67195511","67195512","67202894","67202932","67202941","67204259","67204260","67204261","67204262","67204263","67204264","67204265","67204510","67204511","67204512","73393830","73393831","73393912","73403763","73403817","73403818","73403828","73403829","73403830","73403831","73410491","73410508","73410509","73421686","73421687","73421688","73421689","73423377","73441138"
,Minutes,,,None,None,None,None,None,byte,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,byte,byte,byte,None,None,None,None,None,None,None,None,None,None,kbit/s,None,None,None,None,None,None,None,None,None,kbit/s,kbit/s,kbit/s,None,None,byte,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2023-02-08 13:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427I, CellID=44279",Reliable,388,247,640,24,1649,239350569,745,447,311,39,114,114,0,0,0,0,573,573,0,0,0,0,1,46,43,81,0,1,0,37,0,0,0,0,239350569,0,0,0,0,0,0,573,0,0,573,0,115.313,21.047,19.067,0,0.453,0,20.594,0,0,0,,115.313,,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-08 13:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427H, CellID=44278",Reliable,33,192,102,6,498,162227934,132,41,209,7,58,58,0,0,0,0,114,114,0,0,0,0,0,6,6,16,0,0,0,14,0,0,0,0,162227934,0,0,0,0,0,0,114,0,0,114,0,207.576,8.472,7.928,0,0,0,8.472,0,0,0,,207.576,,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-08 13:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427D, CellID=44274",Reliable,244,821,325,38,2164,371700258,380,272,972,45,183,182,0,0,0,0,511,510,0,0,0,0,0,21,16,54,0,0,0,50,0,0,0,0,371700258,0,0,0,0,0,0,511,0,0,510,0,123.194,34.206,30.706,0,0,0,34.206,0,0,0,,123.194,,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-08 13:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427C, CellID=44273",Reliable,458,627,593,55,2494,214757829,682,492,803,83,224,223,0,0,0,0,723,721,0,0,0,0,0,58,50,118,0,0,0,53,0,0,0,0,214757829,0,0,0,0,0,0,723,0,0,721,0,55.762,38.733,34.867,0,0,0,38.733,0,0,0,,55.762,,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-08 13:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427B, CellID=44272",Reliable,26,143,67,8,516,45390328,84,30,164,9,126,126,0,0,0,0,120,119,0,0,0,0,0,10,9,17,0,0,0,11,0,0,0,0,45390328,0,0,0,0,0,0,120,0,0,119,0,110.496,5.489,4.911,0,0,0,5.489,0,0,0,,110.496,,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-08 13:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427A, CellID=44271",Reliable,324,787,405,66,2355,422337945,457,339,915,89,160,158,0,0,0,0,673,669,0,0,0,0,1,40,34,120,0,0,0,61,0,0,0,0,422337945,0,0,0,0,0,0,673,0,0,669,0,106.63,43.169,39.811,0,0,0,43.169,0,0,0,,106.63,,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-08 13:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427G, CellID=44277",Reliable,289,569,442,44,2037,331890626,510,329,729,53,135,134,0,0,0,0,605,605,0,0,0,0,0,25,21,58,0,0,0,46,0,0,0,0,331890626,0,0,0,0,0,0,605,0,0,605,0,133.24,26.9,23.594,0,0,0,26.9,0,0,0,,133.24,,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-08 13:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427F, CellID=44276",Reliable,405,515,618,29,1930,353991647,686,454,581,51,142,142,0,0,0,0,568,568,0,0,0,0,0,39,30,80,0,0,0,40,0,0,0,0,353991647,0,0,0,0,0,0,568,0,0,568,0,133.838,27.194,24.725,0,0,0,27.194,0,0,0,,133.838,,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
